"customer_id","first_name","last_name","credit_score","loan_amount","interest_rate"
"CUSFWOOTHED6JYW","Misty","Wright",775,57176.14,11.17
"CUSUIHBQHA5TIN7","Richard","Green",630,172037.59,2.41
"CUSHS0UQI33U9NU","Kayla","Hull",465,178442.11,11.11
"CUS0F1FUBNUMC9T","Felicia","Long",482,77158.72,11.99
"CUSYLBJ2N2T5QCQ","Jeffery","Evans",832,93074.47,12.28
"CUSP6C37Q5DKP0X","Anna","Moses",458,64892.23,6.46
"CUSDJDQOVAX6QXD","Gregory","Rodriguez",491,129530.52,7.44
"CUSN6HQ89FWD30K","Julie","Garcia",763,157295.10,10.59
"CUSAQY81T28KMCB","Roger","Oliver",814,176478.60,4.47
"CUSYS0W154HIRK5","Jerry","Ramirez",546,62253.62,5.97
"CUSSAFATUNRYF85","Sarah","Stewart",302,229263.97,3.12
"CUS1T9TE6NJUBTR","Sandra","Daniel",755,249920.40,6.54
"CUSFK2PORF2M6T8","Angela","Stone",355,232750.17,11.91
"CUSRNGW8N6OFFTW","Sean","White",784,175920.63,4.99
"CUS6UL6CM2IWAPJ","Rita","Miller",384,293962.54,3.45
"CUSOP30JBE93SRU","Ryan","Dawson",364,113321.24,2.23
"CUS3LUSXF6B44UR","Betty","Johnson",548,213831.21,12.67
"CUSCDIEBZMKYJX5","Amanda","Rose",615,263693.06,2.50
"CUSG0ZI8GICDDP2","Angelica","Valenzuela",716,129282.88,3.16
"CUSX9RBFYG1TJB5","William","Whitehead",526,197158.32,13.59
"CUS9VUL5Y41LWS6","Brian","Perez",544,18311.60,7.69
"CUSB5YAXRL3R8K2","Joshua","Miller",742,277978.81,9.80
"CUS9UCG1VDQYPPC","Robin","Robbins",359,224575.24,5.52
"CUSDWAL88SRYJED","Melissa","Kramer",840,87803.95,12.50
"CUSLGCYBNFTT41A","Taylor","Arellano",611,180818.40,8.02
"CUSOPLJ1RY8MSDA","Anna","Owen",762,256572.87,14.46
"CUSAITNWZ539IZX","Ann","Burns",355,255728.55,2.32
"CUS1L54F02KZPLI","Kimberly","Goodwin",356,90608.40,3.16
"CUSFK0T9H8MH1WD","Johnny","Rodriguez",665,49158.81,6.19
"CUS1X4B6NPNS8XS","Katie","Garcia",585,281099.20,9.19
"CUSOPVWL5FD0GGR","Katie","Anderson",532,69128.36,13.88
"CUS22BYB5NX98N3","Brian","Patterson",642,226136.56,4.96
"CUSMS5HWX7Q9ED8","Paul","Rodriguez",528,99216.91,6.27
"CUSWSOSEF5LALPJ","Noah","Ferguson",511,14483.58,7.21
"CUSJI9PMA3LBN9Y","David","Molina",410,94462.81,12.96
"CUSYMNGJODUKFKZ","Antonio","Watts",402,273056.66,6.26
"CUSA80YYCOIABKN","Toni","Waters",683,286987.45,5.64
"CUS60H8JE4QEKTE","Anna","Peterson",390,69803.05,13.11
"CUS87PUOY8Z39NH","Alicia","Anderson",549,208966.01,12.74
"CUS3RKIHEHXOL4W","Justin","Savage",737,137963.88,7.90
"CUSMZ7S52WY7TI8","Sarah","Mckee",790,292008.03,11.14
"CUSJP6MKT7S1GD1","Tracey","Combs",630,181379.78,5.22
"CUSNSCX5ZSKHOLB","Victor","Miller",774,230293.19,3.88
"CUS5UT9N8EB8S4O","Jennifer","Jones",663,108751.91,6.19
"CUSMWHZ5BKR4EA9","Donald","Johnson",346,169610.00,3.27
"CUSAN8NTDWKIO93","Kathryn","Smith",713,138755.24,11.82
"CUSFJ7HLVTJYQRY","Dawn","Cain",636,81648.62,5.35
"CUSHCORQUAAH5H0","Nicole","Walker",495,210647.05,3.01
"CUS2GS9SWDC60AQ","Richard","Kelley",363,223822.11,11.04
"CUSQUXLGZTLPQ13","Victoria","Douglas",638,240811.07,5.83
"CUSIO0YE90LP4YK","Edward","Scott",775,125975.81,8.14
"CUS99N7TCATPLX3","Kathryn","Stephenson",484,28965.61,12.78
"CUSRVXQ51WHAL10","Robert","Martin",833,22905.73,11.08
"CUSG5JTVO9G0OCM","Robin","Henderson",540,91566.35,11.53
"CUSP2FK1ZRO8GTV","Amanda","Tucker",739,88891.74,13.93
"CUSSTQBBYBW8717","Roger","Hernandez",490,184558.22,8.13
"CUST4A47UH1B159","Paul","Jones",325,114768.51,6.39
"CUSP272R6O3X1YA","Cynthia","Johnson",651,105422.68,3.93
"CUSBUB45EJMW6YR","Tanner","Russell",575,91242.60,2.34
"CUSDVMBO4KF9OQK","Sherry","Johnson",684,67887.55,5.24
"CUSTIBGY1DV3D87","Larry","Mullins",598,103170.68,8.28
"CUSFH7TI5EM3PVY","Kimberly","Friedman",798,217996.51,11.27
"CUS1PUQGDTWMJDI","John","Huffman",360,175633.53,9.85
"CUS144XHYM5AC06","Carly","Greene",487,153592.99,11.95
"CUSGPA9PC4O7PCO","Eugene","Meadows",302,12008.64,4.64
"CUS7HRCERUJK6F5","Jeffrey","Molina",474,196997.34,14.38
"CUSA4800HERSOSP","Robert","Anderson",837,228635.21,13.82
"CUSMAWA2HGKYE5Z","Molly","Simmons",828,156467.65,2.37
"CUSU4MAKY7XNXLV","Kathleen","Gilmore",681,273555.57,8.06
"CUST73UAIFMUGM9","Hannah","Wilson",623,35777.65,6.22
"CUSGG0ICF3ATTJ4","Laura","Adams",591,209138.45,14.47
"CUS6CF4NL1G355C","Brian","Anderson",387,242787.12,11.69
"CUSAP6B5TSHF9WI","Jennifer","Bailey",307,296681.59,7.92
"CUSVVP8EKQ4LF69","Kristin","Vasquez",735,1490.95,7.19
"CUSOK9BSQPX8I2T","Heather","Washington",609,224641.45,11.48
"CUS5ZR2KZ0D78XP","Dana","Edwards",558,52921.52,12.11
"CUSOC9M4OLOSPEZ","Rodney","Perez",694,4653.60,13.66
"CUS1QS2JHIHYUQB","Gloria","Moyer",346,39505.15,13.00
"CUSHF07273VCFHD","Rachel","Moore",682,173801.76,3.15
"CUSD8PZME9RJ4WP","Carla","Smith",341,261018.57,13.22
"CUSRF3NAPLGW1XL","Erica","Gonzalez",340,1197.43,10.92
"CUSTGOQP46N550J","Tony","Robinson",450,7446.16,3.51
"CUS2LX5K637GTX7","Mathew","Elliott",339,138497.02,4.31
"CUSLVZF3B9AU2Q1","Sharon","Maldonado",827,14412.80,11.55
"CUS7YHTJOECXOHK","Tyler","Martin",355,50729.50,5.25
"CUSUW04E7BG2PN0","Bradley","Wilson",640,3465.09,6.51
"CUSQ37795Q9K8UO","Christopher","Brown",547,283682.81,12.95
"CUSDGIMQ1OWGQ9C","Elizabeth","Cantu",584,219825.31,4.98
"CUS5QWQZL6BYX90","Rebecca","Mejia",759,167753.25,3.89
"CUSJOABBUBOCDDG","Matthew","French",482,18502.82,2.51
"CUSOEOKFBQREH4A","Melissa","Bailey",660,127679.87,10.88
"CUSHQT03DSN049L","Bobby","Thompson",602,86824.04,2.41
"CUSRCS8J6E0OKPL","Dawn","Lopez",801,182198.08,2.03
"CUS0Q3Q5KOATJ9W","Andrew","Price",384,210637.44,7.57
"CUSPPL7LIMI9IMW","Michelle","Davidson",349,92861.46,12.02
"CUS8F4EV7AR51VA","Travis","Robinson",778,114774.38,11.66
"CUS0UA4RZABH3VE","Emily","Riley",372,144350.11,6.00
"CUSNVT65L860QUW","Nicole","Johnson",607,291647.50,14.65
"CUSNHJ534E0VXGZ","Geoffrey","Osborne",527,124471.55,9.07
"CUSYVCBSMVZ141Q","Mark","Matthews",464,112460.61,7.42
"CUSW5199R0699HB","Benjamin","Kaiser",370,30976.77,7.17
"CUSKKT8IG4M05PP","Cassandra","King",615,114776.40,12.67
"CUSF09GTR1R0ZK2","Laura","Berry",332,93469.78,3.42
"CUSPFRNLH392O2B","Angel","English",763,52643.33,9.26
"CUSUNJMAQU5TUBV","Brandi","Jennings",753,294876.45,6.58
"CUS0U2YU6GCO77U","Cassandra","Lynch",380,219221.81,8.90
"CUSFXYUC7VVEG6U","Kimberly","Simmons",542,53148.86,13.19
"CUSLZY4DN9MX09E","Shannon","Cantu",564,260465.08,7.17
"CUSJX4X3X91Z4Z5","Sharon","Jordan",397,186963.63,8.03
"CUSXG76VHEDI6SU","Glenn","Walker",363,145738.24,8.60
"CUSTE4XTOI5OPZS","Adam","Ayers",538,298062.47,12.62
"CUSB42P31OGWRVZ","Katherine","Bond",532,254224.89,4.14
"CUSUBWAMCE64Q9R","Tyler","Schmidt",516,95696.31,6.35
"CUS62TXRWHNQOQH","Keith","Hall",435,141692.40,13.10
"CUSVGRARK3NRBG9","Jamie","Sanchez",614,197219.95,13.78
"CUS0B2RHM2UCZSM","Anthony","Brown",693,112035.37,2.14
"CUSKA0DPZNYHQB8","Joann","Mosley",314,9353.25,3.54
"CUSL3HTBM6TUFTK","Brandon","Mendez",621,214610.66,5.92
"CUSWZ76E5RVBQNY","Kelly","Castro",645,60863.36,11.41
"CUSA2RVL90K3I5E","Jessica","Ashley",670,209541.40,12.26
"CUS8T1JG1XV2W6C","Melanie","Perez",535,215571.17,8.36
"CUS47VX96N89SWE","Mark","Johnson",619,262433.14,12.46
"CUSNLPJWKSDV7D2","Frank","Fowler",339,233232.27,10.64
"CUS4N8J361VEF24","Richard","Williams",754,6858.20,8.27
"CUSMUH7TGMRFVAF","Alfred","Brooks",652,105060.47,4.26
"CUSBXX4KETIOY4T","Katelyn","Brown",819,88975.83,2.31
"CUS8E04PDTVCKYF","Deborah","Sawyer",433,50115.94,13.75
"CUS6N5Z4XAI1VRF","Richard","Zimmerman",383,10418.55,9.72
"CUSAO6G5FRCZM2L","John","Noble",648,57671.19,7.34
"CUSEZOQLDSGWCKK","Jaime","Clay",395,192117.52,13.92
"CUS5S5J9IW24L6Y","Jill","Harris",423,116449.43,9.94
"CUSW57M1STJJYFW","Robert","Garrett",625,237615.63,14.49
"CUSC3F8Q8235686","Crystal","Adams",715,223613.33,6.82
"CUS5J7EI916GYAS","Jennifer","Rice",776,280344.76,11.51
"CUSM7NV82Y4SX57","Patricia","Santos",550,13577.20,12.07
"CUSGVZ4ZOPC2FVS","Wendy","Kelly",304,134477.38,12.94
"CUSFX71HSPUKR3Z","Christopher","Brown",774,250903.12,8.25
"CUSDSGMCFO98CXG","Jonathan","Bowers",749,212834.76,2.17
"CUSNT0FNF3MK154","Randall","Lowery",835,235523.98,7.04
"CUSRU4I2IGPZVVK","Joseph","Moreno",542,143041.90,7.66
"CUS3SUHPXZN4WSL","Colleen","Luna",579,124298.76,13.43
"CUSFA25XP993L5U","Julia","Ward",351,155767.15,9.15
"CUSSZQD5QGUUHY5","Rebecca","Hall",388,282991.79,7.14
"CUSMYXQEGRH50AW","Diana","Williams",367,48327.01,14.49
"CUSMKNBQMY83C3X","Teresa","Norton",517,172976.85,14.70
"CUSJ5Z2U7NR1WR6","Leslie","Ortega",558,99911.38,6.93
"CUSMDE1RX26K9OU","Jason","Williams",550,34296.71,9.66
"CUSCJ2RK7YD01FQ","Kelli","Bates",798,287922.61,3.55
"CUSHXR9J2PXL8J6","Tyler","Brown",398,165902.51,12.01
"CUSG5UGHNBJN2E6","Carolyn","Duncan",613,105358.92,10.63
"CUSG5IEJWW6XN2O","Brooke","George",344,9633.47,6.37
"CUSOBDMT293IFWS","Lisa","Martin",769,248119.71,2.88
"CUSM6JYS831KMIP","Steven","Chapman",850,54200.15,8.54
"CUSEJ50RUROYCSG","Anthony","Burton",672,293460.50,5.88
"CUSHZIL6NYYC0UL","David","Nelson",772,136937.56,2.61
"CUSNJ0RDXNYN0O1","David","Cummings",466,77253.63,2.38
"CUS3SAA6CFYQ0QK","Ryan","Baker",416,20960.72,13.33
"CUSE3AQQMRE0C02","Heather","Rodgers",478,196310.00,10.43
"CUSB6Y6HRVAASKM","Rachael","Rhodes",767,28746.07,5.47
"CUSUWM226L107XT","Melissa","Allen",410,230626.07,6.95
"CUSL9Z4KA9AK5L3","Aaron","Miles",776,155899.49,11.88
"CUSA9I5OB6LTKLU","Jessica","Barrett",381,289567.54,9.81
"CUSO1Y335MI2N1I","Russell","Valdez",752,182290.17,3.24
"CUSHK7H09BCTB8Z","Carolyn","Crawford",414,37810.74,11.93
"CUS4HANKAAP71YG","Brian","Vaughn",446,194471.22,14.56
"CUS1S6XO422QT5Z","Doris","Rubio",465,77339.32,7.06
"CUSKDMKL969JMT3","Lisa","Duffy",322,45024.08,8.46
"CUSKTEXOH4LPYFF","Timothy","Tucker",621,163225.21,6.38
"CUS87P58HNHESFK","Brandy","Hill",500,215413.46,3.67
"CUSVI052U9AZ3CE","Gloria","Herrera",484,129534.74,2.30
"CUS98V7ZOOG7YHQ","Gerald","Clark",588,97488.59,12.79
"CUSA2RVL90K3I5E","Jessica","Ashley",670,57487.46,9.46
"CUSYCWS7WHGFIG4","Kelly","Rogers",712,205216.86,7.50
"CUS4P3X8VVECJMY","Clifford","Watkins",830,189145.35,3.83
"CUSNFU7WXVD2XMY","Mary","Roberts",363,180650.80,5.78
"CUS6WPQILNQ0WIY","Michael","Hoffman",687,172289.75,6.45
"CUSX2Y5L3EOWR8J","Thomas","Chavez",575,73997.42,14.87
"CUSLAQFVKIFA9MK","Jordan","Young",440,11526.97,13.19
"CUSGSMYXFJK09NG","Matthew","Carter",576,131991.25,4.58
"CUSA2WPSEDZIMAH","Jenna","Young",481,285220.53,8.11
"CUS49XNM3YZUSBW","Rachel","Brown",445,145741.33,14.82
"CUSWCD75TAGEB98","Jeremy","Alvarez",517,72073.28,12.39
"CUSQ3MPBFF9HJKV","Paula","Gordon",655,158553.36,9.69
"CUSUY7EW1TMIK5Z","Shawn","Compton",697,101162.12,11.01
"CUSSL5DTT4FLCOC","Michael","Turner",783,181853.52,12.32
"CUSRVN97Y8XLTNV","Natalie","Cross",780,246267.15,12.10
"CUSQ6KK9U8OIO8D","Joshua","Johnson",691,12155.64,7.76
"CUSVVWNH83FI4OJ","Sarah","Richards",303,186340.35,5.94
"CUSFZK4OAXV8ZP8","Christopher","Johnson",686,257704.21,10.47
"CUSBWIKOTCKEH5S","John","Johnson",319,203954.87,5.53
"CUS66OY2SGJJUCX","Robert","Cain",369,85575.70,4.60
"CUSY84FYPGPNEXX","Jonathan","House",431,164199.63,14.43
"CUSA9WWZMCM8CWU","Rebecca","Delgado",812,162360.67,3.05
"CUSZOCZ4IKOE8IN","Melissa","Gregory",723,70495.50,12.10
"CUS5DTMOAK3ZAEP","Keith","Phelps",549,192935.81,3.45
"CUSJR0516B18QXW","Stephanie","Watson",850,3391.09,8.49
"CUSTCQFBVQ2VWQU","Rachel","Jackson",656,240622.85,13.18
"CUSMWHVJDLRNGFB","Gregory","Becker",844,202651.83,2.73
"CUSO75CHY2S2EY7","Douglas","Johnson",676,79813.89,12.23
"CUSSSO707CM6PX6","Mary","Sparks",367,178433.63,13.90
"CUSI0UBP8W6MB45","Alexander","Rogers",804,256062.10,13.94
"CUSTTWC67KRFSEO","Ashley","Clark",571,264311.10,7.05
"CUSDWU19DHA46LI","Terri","Reilly",566,264784.03,13.15
"CUS2QLO9E23JLH8","Jennifer","Hudson",551,215677.02,11.31
"CUSDTNPGOR1OPAR","Chris","Miller",732,37839.99,5.77
"CUSPYB0BUVVHR9D","Mary","Stephens",691,77406.87,14.26
"CUS8OPU78ZLNIMR","Connor","Lee",781,184683.89,2.11
"CUSZHGACSLU6VRW","Ryan","Green",803,192497.56,7.34
"CUSIAWDP5KE8Z5A","Michael","Myers",486,171133.42,6.84
"CUSPE88MZ4SS960","Alexis","Nunez",515,244082.79,13.55
"CUSOR63OYBNFWD3","Jaclyn","Castillo",692,165476.04,9.69
"CUSKBZO3AWXMIDO","Samantha","Guerra",498,27420.30,9.01
"CUSKVEQZTZ4L2QT","Jasmin","Washington",402,20782.42,4.92
"CUSYXIF3WDX6OQE","Gary","Morgan",450,141477.36,13.57
"CUS8PXOHQSMY7BT","Sarah","Sparks",834,36063.75,14.84
"CUS4GMW2QAPJSDQ","Jason","Richardson",681,251306.17,4.52
"CUSGOBSUVBYIHX4","Francisco","Parrish",409,29730.30,10.64
"CUSJ41QERCDAXFP","Patricia","Floyd",557,76737.25,2.98
"CUSCMBLEPSO1GS5","Sean","Sherman",754,277960.18,13.90
"CUSNFQAGRYZELSL","Derrick","Murphy",500,37126.15,4.62
"CUSIXS9AZD0XBKK","Kirsten","Franco",389,161574.97,2.48
"CUSRTIWLXZ6B0DO","Kim","Mcfarland",361,60135.14,3.23
"CUSVF8QFBHNTIUW","Bryan","Hunt",667,226745.41,3.09
"CUSGBI6HM8VU8LI","Joseph","Middleton",443,256956.85,10.26
"CUSL81XR6KJYRNU","Patricia","Curry",705,197275.67,14.61
"CUS1HYSYU2N6P4R","Heather","Chase",717,222126.06,10.78
"CUSATNCRU3I16R0","Joshua","Larson",819,100430.08,7.70
"CUSE9ECNAJ6ZPVF","Justin","Jones",316,107538.46,10.18
"CUSVXTZO8YMD4IH","Paul","Fields",472,13316.54,11.15
"CUSYNULR8NAXZFB","Bradley","Thompson",450,143542.70,4.11
"CUS2SFESO6427T6","Kyle","Murphy",390,153469.58,9.63
"CUSHBR952PWUBMO","Sara","Stephens",625,24399.20,14.32
"CUSPDTLPNK1WC0K","Chad","Little",516,31866.98,8.40
"CUSLYQP2U7NYWBT","Mariah","Hammond",463,121568.31,8.28
"CUS3W4M2PHZWZWB","Sarah","Thompson",639,189169.00,5.77
"CUSI29K7JJCJK03","Michelle","Goodwin",617,48969.41,12.36
"CUSPNKNPCRA0OVH","Justin","Hanna",336,164206.71,11.02
"CUS8GT1T88S46B5","Joshua","Black",610,224677.26,12.55
"CUSQ618Q41OPS2R","Janet","Cunningham",660,131517.24,12.74
"CUSIEU1LE4CN66M","Todd","Boyer",461,9435.98,8.34
"CUSHQJ0JM3MMVFY","David","Mendez",343,198849.56,5.92
"CUSB5X9BXC04Z8D","Angela","Roman",570,204257.21,2.04
"CUST91GTUFEM2JY","Kenneth","Jennings",635,247358.99,14.02
"CUSY5DKZAHP0E00","Curtis","Young",839,92147.81,7.38
"CUSRY0GLR1RM9Z2","James","Kelly",378,39208.35,6.58
"CUS10AGOVTGZ5KH","Luis","Olson",353,15526.31,8.29
"CUSQKG1HBAES48J","Gregory","Sullivan",581,266846.42,13.45
"CUSLYPXYVW9Z4YD","Michelle","Rice",684,204056.35,11.94
"CUST40D9NVYYAPK","Ralph","Lozano",717,141918.43,2.84
"CUS6WRYFS3OV2K0","Gina","Goodwin",448,109161.80,6.52
"CUSY48TWNNTFBWJ","Kyle","Baker",549,230058.28,9.58
"CUSMA91QFKUY7DK","Isaac","Krueger",337,96003.20,12.41
"CUS6VE68OAJWT6V","Rhonda","Hart",741,287817.56,5.97
"CUSS4S8VD9R5PD1","Molly","Ritter",310,155569.76,14.25
"CUS1ZK2QEIMJ681","Clifford","Lopez",536,118649.90,2.54
"CUSUL3DIIMEOFFC","Roy","Stanton",642,44312.42,8.42
"CUS4VZEJB1CE3VO","Sarah","Williams",340,121927.35,14.35
"CUS4I26E99744BI","Michael","Smith",547,189137.35,12.87
"CUS4D5CXEHH8QC7","William","Wright",739,233002.44,9.11
"CUSN7F44L9R4101","Kaylee","Campbell",760,137093.99,9.28
"CUSE0O9OSRRHNDZ","Linda","Crosby",732,73153.50,12.37
"CUS1ANGC9K7Z6RY","Renee","Hughes",393,277073.35,5.67
"CUSYDOTFHS0FOD2","Felicia","Snow",535,107457.50,6.48
"CUS4U6X3HYCB0U2","Reginald","Gonzalez",537,247927.56,13.01
"CUSEGR7OMJ8B19R","Nicole","Hill",422,28003.74,12.42
"CUSWNQT2K27TJIT","Steven","Smith",387,220739.13,12.56
"CUSC25WWEIRN97Y","Donna","Williams",756,222210.03,6.83
"CUS5XLK25C6MNMG","Randy","Smith",456,136153.08,3.56
"CUSDAHL41BUBL5W","Daniel","Brown",842,222253.89,12.67
"CUS0BSDMYURV2UM","Jose","Wallace",318,114007.31,2.69
"CUSGEZM7Y2H74MQ","John","Young",671,279387.13,14.10
"CUS7MWINLFT7AGX","Nathaniel","Lowe",819,172205.51,9.43
"CUSMU69JVTGRWFE","Renee","Kirby",731,193824.14,7.79
"CUS2ATCRCR9MN8K","Cheryl","Jones",447,81134.00,9.72
"CUSYPZTGPVORDNZ","David","Simmons",582,33570.07,6.70
"CUSO0M3SLYDEEV3","Carl","Wilson",534,103235.40,12.07
"CUS25PEPZ2P22MK","Joshua","Williams",505,61756.14,13.77
"CUSXTIDVBYPUDZK","Dennis","Jones",841,174472.66,8.78
"CUSNT1REROO0PEE","Cheryl","Pacheco",740,83562.15,14.44
"CUSH5GOH2M9BMDI","Joseph","Le",817,256080.59,8.28
"CUSBXPR5S8GTPPT","Kimberly","Marquez",676,251033.66,2.70
"CUS4TJXMIKMOJ3O","Elizabeth","Cook",484,61287.49,4.47
"CUSA7DIHP9QOG85","Laura","Meyer",431,262758.41,10.59
"CUS09UQ57K1QD8K","Anne","Marshall",320,174200.36,14.11
"CUSI2SRC31RLJUI","Robert","Lee",513,219966.80,9.14
"CUSPSJRJYGRBK55","Tony","Cooper",352,159950.19,6.41
"CUS3B0ZS8W8A10P","Brenda","Terry",620,273152.27,13.48
"CUS1E3ZN1YEHC6M","Natalie","Smith",334,42871.86,2.52
"CUS0VX7YFM6ZTEE","Nichole","Richardson",488,142583.91,4.68
"CUSA7CS7R74QBRG","Grace","Clark",452,136753.57,3.29
"CUS6VKOEZMOZV8V","Denise","Jackson",333,13371.85,9.47
"CUSWJ08VOX5QZEL","Debra","Sanchez",361,286259.14,7.28
"CUSD9VRV843LK9S","Zachary","Yang",323,215072.34,11.06
"CUSTFJDMLWV7QNL","Kevin","Myers",719,195782.76,11.61
"CUS7US7P4O5LYON","Steven","Flores",610,85925.49,14.08
"CUSHCZKRLKZ2M79","Mikayla","Glenn",626,96383.88,8.07
"CUS5VW4BZ0P1IV5","Wesley","Miles",546,280266.79,3.96
"CUSDV0OZAQ6TAGF","Jennifer","Mills",676,208657.23,7.58
"CUS3DVNYA1MMO7V","Melinda","Johnson",507,292167.82,13.07
"CUSOF95TTWW8Z1Y","Jillian","Rivera",319,62485.81,8.72
"CUSNTWHIDJT66GN","Kevin","Tate",513,172548.01,7.63
"CUSWNSENTGBZGNT","Crystal","Ross",607,271780.41,9.75
"CUSUGOCAWU3AD7D","Debra","Gomez",809,260198.05,4.83
"CUSCRG3T4WORGJK","Marissa","Williams",793,201249.67,12.96
"CUS9G66XOJKHA26","Rebecca","Nelson",437,41652.61,14.34
"CUSXRXLL9VM5OU2","Andrew","Randolph",518,275468.22,5.90
"CUS6PQNNAE63IZJ","Christine","Austin",729,281734.16,12.16
"CUSE53HCQBY1E19","Emily","Sanchez",744,241676.52,12.28
"CUS4OVPH2BGG1AA","Anthony","Jennings",677,8506.04,7.40
"CUSP3EH4QB7VQY2","Don","Campbell",510,225423.42,6.52
"CUSXB29PG8BHTQ0","Angela","Taylor",523,83806.99,12.35
"CUSUPWY8E8IRQZX","Michael","Graham",504,258669.43,5.91
"CUS7MPE6HH8VDGP","Robin","Hernandez",351,213390.09,4.92
"CUSCGEDFC0IZEF4","Alice","Oneal",626,75212.73,7.53
"CUS16L0IFZTI49Q","Douglas","Schultz",365,265010.15,13.48
"CUS6H9AJCW108QP","Rebecca","Wilson",746,80086.82,5.68
"CUSSP34F1H9GGUI","Melissa","Young",558,249482.36,12.10
"CUSI6K660YRJJ29","Craig","Sparks",561,117747.91,4.01
"CUSZFAWTY7KFGHP","Vicki","Rodriguez",318,246682.68,8.17
"CUSJE2XE0JDCZ1O","Joseph","Brown",315,102739.90,6.52
"CUSSQE59K10AJHX","Aaron","Ford",603,193936.00,11.73
"CUS3JY2UIFZ7123","Katie","Davidson",357,104375.28,10.94
"CUSVRQE22HWOPFE","Tyler","Brown",392,33354.55,7.23
"CUSABZGS9W27528","Scott","Villarreal",372,30564.15,6.83
"CUS4P8MTJMMA1EL","Antonio","Hudson",625,200663.73,5.60
"CUSWNCBFXKKT3ZL","James","Schroeder",804,97211.70,8.00
"CUS065GGA23S8W6","Janice","Carpenter",809,83372.00,10.43
"CUSFZPVHMMR0ZPA","Ryan","Anderson",498,278704.43,2.55
"CUSW02640GJ82IX","Melissa","Greene",310,202759.03,11.19
"CUSGSMYXFJK09NG","Matthew","Carter",576,217293.39,4.53
"CUS79SC4SVBQYEH","Michael","Jacobs",512,177281.05,9.70
"CUSFDY4SN40T3RL","Carlos","Johnson",326,286272.64,10.28
"CUS8P7A8GCP8YOQ","Reginald","Salas",338,38531.30,8.57
"CUSCQUI9MJET13P","Gail","Allen",414,88365.53,6.15
"CUSP5T3AYJI9JGP","Darryl","Patterson",351,227708.56,10.12
"CUSDGIHECVCR6T8","Erica","Morgan",682,246630.61,3.31
"CUSERDQEZPR3DF8","Joseph","Ashley",452,267206.96,9.30
"CUSMCMLLTV8M670","Diane","Thomas",849,40275.85,12.00
"CUS8CWUI918YDVM","Diane","Henderson",603,153594.03,8.60
"CUSUGUKABAA2CQV","Thomas","Alvarez",306,192888.04,8.09
"CUSDLUV5B4M8MQ7","Michelle","Andersen",396,120467.67,10.11
"CUS1XYHEFUBTF8W","Chelsea","Fernandez",531,257356.06,8.62
"CUSTBXUHK4HB0M8","Sherry","Castillo",597,49785.10,3.53
"CUSRTHAV55D8RT4","Jacqueline","Daniel",724,189498.08,5.06
"CUSV7H2BACNMMIC","Sean","Rodriguez",547,10140.33,10.53
"CUSCDWUAAVGHSPN","Steven","Green",432,36996.07,2.65
"CUSN8V1PQZXTHJ9","Lawrence","Haynes",633,50466.56,9.90
"CUS5LN55EJ1YLJZ","Jennifer","Harper",379,208907.70,3.66
"CUSYSL5HD9J0HO5","Jerome","Walker",773,293362.02,5.00
"CUS7CEEOK4KO1XG","Lori","Meza",812,190048.52,3.36
"CUSNPFX4H23EZJZ","Charles","Fleming",739,186745.99,6.48
"CUSXJZ7G223JH4F","Brandon","Alexander",323,256548.84,12.45
"CUSJMDECDDKSWZ7","Alexis","Leach",637,291123.39,9.66
"CUS2WPE75AZ7CVG","Lawrence","Smith",568,180364.42,13.11
"CUS1ANGC9K7Z6RY","Renee","Hughes",393,266122.96,10.54
"CUSDGCN9H27HAJ1","Shawn","Jones",850,226660.00,13.25
"CUSD1QE5QMR6QC0","Dylan","Davis",545,198131.47,6.88
"CUSHK63M0BPXFH7","Christopher","Mccall",837,42937.12,10.55
"CUSC6A56BPOQZCK","John","Vasquez",648,16353.87,3.45
"CUSY0VGEZMUTX85","Tamara","Jackson",586,280813.92,5.63
"CUS7XNCMLDQZ05E","Rebecca","Huffman",425,13183.02,14.40
"CUSRNNKWCZ3K2CH","Tracy","Mcbride",584,206365.96,4.62
"CUSQRNJOQ35MOB1","Leslie","Morgan",831,84024.92,14.52
"CUSWFY4E1ZDPA85","Sergio","Meyer",429,218092.61,9.13
"CUSHWUY0CDABYN5","Jason","Gill",466,5796.67,5.32
"CUSL7DXONVZJTZP","Shannon","Chaney",352,73105.35,2.80
"CUSQJULE4EP7CGN","Kelly","Whitaker",528,38506.83,14.00
"CUS9V8AFNO2ROKS","Kelsey","Maxwell",635,124102.28,8.85
"CUS6ZL9E4WJUEDK","Christopher","Lamb",476,208026.47,13.89
"CUSGYT1MUNANF08","Christina","Park",667,118175.02,8.51
"CUS0NV8JNAGSAT0","Kimberly","Rodriguez",612,116027.27,3.25
"CUS6KPY7XY8XK67","Bradley","Rodriguez",326,168675.62,11.43
"CUSM7ZUM7OD4C9V","Michael","Morrow",640,86361.59,7.50
"CUS8KAWXI7AUHAS","Raymond","Strickland",703,272565.07,13.32
"CUSMFUNJ1I3817U","Brandi","Lucas",693,278699.78,13.66
"CUSBMCFIVAJ2Z0O","Jessica","Day",835,72447.88,13.18
"CUSJ2G9TDROJ01P","Tony","Fitzgerald",439,58757.17,10.73
"CUSTW313CM26756","Connie","Mcintyre",619,251251.12,10.63
"CUSNYDWND9QOHZM","Tina","Jackson",568,210265.14,8.76
